type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_HIGH_CONF,ZICFILP_LPAD_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `LPAD` instruction (See <<LP_INST>>) is encoded using the `AUIPC` major opcode with _rd_=`x0`.
LLM_NEW_HIGH_CONF,ZICFILP_LPL_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `LPAD` instruction is encoded with a 20-bit immediate value called the landing-pad-label (`LPL`)
LLM_NEW_HIGH_CONF,ZICFISS_C_SSPOPCHK_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`C.SSPOPCHK x5` - encoded using `C.MOP.5`
LLM_NEW_HIGH_CONF,ZICFISS_C_SSPUSH_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`C.SSPUSH x1` - encoded using `C.MOP.1`
LLM_NEW_HIGH_CONF,ZICFISS_ENABLED,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"When Zicfiss is enabled, each function that needs to spill the link register, typically non-leaf fun"
LLM_NEW_HIGH_CONF,ZICFISS_INSTRUCTION_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"The Zicfiss instructions, except `SSAMOSWAP.W/D`, are encoded using a subset of May-Be-Operation ins"
LLM_NEW_MEDIUM_CONF,ZICFISS_LINK_REG_RESTORE,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"When such a function returns (the epilogue), the function loads the link register from the regular s"
LLM_NEW_HIGH_CONF,ZICFISS_SSAMOSWAP_SUPPORT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,Perform an atomic swap from a shadow stack location (See <<SSAMOSWAP>>)
LLM_NEW_HIGH_CONF,ZICFISS_SSPOPCHK_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`SSPOPCHK x1` and `SSPOPCHK x5` - encoded using `MOP.R.28`
LLM_NEW_HIGH_CONF,ZICFISS_SSPUSH_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`SSPUSH x1` and `SSPUSH x5` - encoded using `MOP.RR.7`
LLM_NEW_HIGH_CONF,ZICFISS_SSRDP_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`SSRDP` - encoded using `MOP.R.28`
LLM_NEW_HIGH_CONF,ZICFISS_STACK_COMPARISON,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"Then, the link register value from the regular stack and the shadow link register value from the sha"
LLM_NEW_MEDIUM_CONF,ZILSD_4BYTE_DECOMPOSITION,,0.0,NORM_DIRECT,,zilsd.adoc,an LD or SD instruction whose effective address is a multiple of 4 gives rise to two 4-byte memory o
LLM_NEW_MEDIUM_CONF,ZILSD_4BYTE_WORD_ATOMIC,,0.0,NORM_DIRECT,,zilsd.adoc,"If the effective address is a multiple of 4, then each word access is required to be performed atomi"
LLM_NEW_HIGH_CONF,ZILSD_8BYTE_ATOMIC,,0.0,NORM_DIRECT,,zilsd.adoc,"Even if naturally aligned, the memory access might not be performed atomically."
LLM_NEW_HIGH_CONF,ZIMOP_MOP_RR_REDEFINITION,,0.0,NORM_DIRECT,,zimop.adoc,"The Zimop extension additionally defines 8 MOP instructions named MOP.RR.__n__, where __n__ is an in"
LLM_NEW_HIGH_CONF,ZIMOP_MOP_R_REDEFINITION,,0.0,NORM_DIRECT,,zimop.adoc,"The Zimop extension defines 32 MOP instructions named MOP.R.__n__, where __n__ is an integer between"
LLM_NEW_HIGH_CONF,ZKT_INSTRUCTION_SUBSET,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"Vendors do not have to implement all of the list's instructions to be Zkt compliant; however, if the"
LLM_NEW_HIGH_CONF,ZTSO_EXTENSION_IMPLEMENTED,,0.0,NORM_DIRECT,,ztso-st-ext.adoc,"Additionally, if the Ztso extension is implemented, then vector memory instructions in the V extensi"
LLM_NEW_HIGH_CONF,ZVBC_SEW64_ONLY,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,These instructions are only defined for `SEW`=64.
LLM_NEW_HIGH_CONF,ZVE_XLEN_SUPPORT,,0.0,NORM_DIRECT,,v-st-ext.adoc,Any of these extensions can be added to base ISAs with XLEN=32 or XLEN=64.
LLM_NEW_HIGH_CONF,ZVKNHB_ZVBC_ZVKN_ZVKNC_ZVKNG_ZVKSC_DEPENDENCY,,0.0,NORM_DIRECT,,vector-crypto.adoc,"The Zvknhb and Zvbc Vector Crypto Extensions --and accordingly the composite extensions Zvkn, Zvknc,"
